CountryID,TimeID,lnGDP,D
96,1999,671.88 ,1 
96,2000,676.99 ,1 
96,2001,674.49 ,1 
96,2002,677.26 ,1 
96,2003,681.81 ,1 
96,2004,685.88 ,1 
96,2005,690.76 ,1 
96,2006,697.04 ,1 
96,2007,702.58 ,1 
96,2008,707.37 ,1 
96,2009,709.90 ,1 
96,2010,716.68 ,1 
97,1960,488.45 ,0 
97,1961,488.57 ,0 
97,1962,501.04 ,0 
97,1963,509.27 ,0 
97,1964,515.31 ,0 
97,1965,515.51 ,0 
97,1966,513.13 ,0 
97,1967,521.48 ,0 
97,1968,519.08 ,0 
97,1969,518.56 ,0 
97,1970,518.67 ,0 
97,1971,521.62 ,0 
97,1972,519.37 ,0 
97,1973,540.71 ,0 
97,1974,548.93 ,0 
97,1975,532.08 ,0 
97,1976,540.09 ,0 
97,1977,557.24 ,0 
97,1978,571.41 ,0 
97,1979,571.59 ,0 
97,1980,566.13 ,0 
97,1981,564.16 ,0 
97,1982,564.03 ,0 
97,1983,558.20 ,0 
97,1984,565.63 ,0 
97,1985,568.19 ,0 
97,1986,566.60 ,0 
97,1987,557.18 ,0 
97,1988,563.74 ,0 
97,1989,568.47 ,0 
97,1990,572.91 ,0 
97,1991,573.42 ,0 
97,1992,578.74 ,0 
97,1993,580.19 ,1 
97,1994,583.90 ,1 
97,1995,583.80 ,1 
97,1996,586.46 ,1 
97,1997,587.89 ,1 
97,1998,591.33 ,0 
97,1999,589.97 ,1 
97,2000,593.96 ,1 
97,2001,596.77 ,1 
97,2002,596.77 ,1 
97,2003,600.10 ,1 
97,2004,601.44 ,1 
97,2005,603.20 ,1 
97,2006,606.46 ,1 
97,2007,610.10 ,1 
97,2008,614.35 ,1 
97,2009,616.16 ,1 
97,2010,620.60 ,1 
99,1960,952.60 ,1 
99,1961,955.44 ,1 
99,1962,955.57 ,1 
99,1963,957.91 ,1 
99,1964,964.36 ,1 
99,1965,962.49 ,1 
99,1966,962.87 ,1 
99,1967,962.75 ,1 
99,1968,966.60 ,1 
99,1969,975.61 ,1 
99,1970,976.81 ,1 
99,1971,978.49 ,1 
99,1972,983.67 ,1 
99,1973,990.55 ,1 
99,1974,993.37 ,1 
99,1975,985.48 ,1 
99,1976,987.49 ,1 
99,1977,988.87 ,1 
99,1978,992.69 ,1 
99,1979,994.77 ,1 
99,1980,995.25 ,1 
99,1981,994.41 ,1 
99,1982,995.45 ,1 
99,1983,998.37 ,1 
99,1984,1004.30 ,1 
99,1985,1006.80 ,1 
99,1986,1015.90 ,1 
99,1987,1019.10 ,1 
99,1988,1026.50 ,1 
99,1989,1034.90 ,1 
99,1990,1038.80 ,1 
99,1991,1045.80 ,1 
99,1992,1046.30 ,1 
99,1993,1049.00 ,1 
99,1994,1051.40 ,1 
99,1995,1051.40 ,1 
99,1996,1051.60 ,1 
99,1997,1056.10 ,1 
99,1998,1061.10 ,1 
99,1999,1067.90 ,1 
99,2000,1074.60 ,1 
99,2001,1075.90 ,1 
99,2002,1078.90 ,1 
99,2003,1079.20 ,1 
99,2004,1082.10 ,1 
99,2005,1085.90 ,1 
99,2006,1089.10 ,1 
99,2007,1094.00 ,1 
99,2008,1093.00 ,1 
99,2009,1085.70 ,1 
99,2010,1086.50 ,1 
101,1960,647.09 ,0 
101,1961,641.89 ,0 
101,1962,650.96 ,0 
101,1963,652.99 ,0 
101,1964,651.52 ,0 
101,1965,650.62 ,0 
101,1966,646.28 ,0 
101,1967,652.96 ,0 
101,1968,659.53 ,0 
101,1969,664.79 ,0 
101,1970,666.73 ,0 
101,1971,669.63 ,0 
101,1972,669.60 ,0 
101,1973,670.71 ,0 
101,1974,673.77 ,0 
101,1975,678.63 ,0 
101,1976,686.44 ,0 
101,1977,689.85 ,0 
101,1978,689.54 ,0 
101,1979,691.66 ,0 
101,1980,692.63 ,0 
101,1981,687.17 ,0 
101,1982,693.66 ,0 
101,1983,690.43 ,0 
101,1984,692.08 ,0 
101,1985,695.74 ,0 
101,1986,701.36 ,0 
101,1987,696.55 ,0 
101,1988,704.34 ,0 
101,1989,704.66 ,0 
101,1990,706.68 ,0 
101,1991,711.51 ,0 
101,1992,705.65 ,0 
101,1993,702.96 ,0 
101,1994,711.23 ,0 
101,1995,702.89 ,0 
101,1996,712.94 ,0 
101,1997,709.27 ,0 
101,1998,715.29 ,0 
101,1999,714.50 ,0 
101,2000,714.82 ,0 
101,2001,720.88 ,0 
101,2002,722.96 ,0 
101,2003,727.94 ,0 
101,2004,731.51 ,0 
101,2005,733.36 ,0 
101,2006,739.76 ,0 
101,2007,741.39 ,0 
101,2008,745.79 ,0 
101,2009,749.41 ,0 
101,2010,751.99 ,0 
103,1960,601.40 ,0 
103,1961,601.04 ,0 
103,1962,600.87 ,0 
103,1963,597.50 ,0 
103,1964,598.93 ,0 
103,1965,596.00 ,0 
103,1966,595.54 ,0 
103,1967,598.41 ,0 
103,1968,602.47 ,0 
103,1969,603.54 ,0 
103,1970,606.06 ,0 
103,1971,607.25 ,0 
103,1972,603.28 ,0 
103,1973,597.90 ,0 
103,1974,597.14 ,0 
103,1975,595.63 ,0 
103,1976,589.73 ,0 
103,1977,589.26 ,0 
103,1978,583.78 ,0 
103,1979,590.45 ,0 
103,1980,588.59 ,0 
103,1981,575.81 ,0 
103,1982,571.46 ,0 
103,1983,569.85 ,0 
103,1984,568.99 ,0 
103,1985,567.50 ,0 
103,1986,566.72 ,0 
103,1987,565.09 ,0 
103,1988,565.58 ,0 
103,1989,566.67 ,0 
103,1990,566.81 ,0 
103,1991,557.32 ,0 
103,1992,555.50 ,0 
103,1993,554.54 ,1 
103,1994,551.40 ,1 
103,1995,550.00 ,1 
103,1996,548.99 ,1 
103,1997,549.46 ,1 
103,1998,550.16 ,1 
103,1999,551.56 ,1 
103,2000,553.09 ,1 
103,2001,555.85 ,1 
103,2002,539.23 ,1 
103,2003,545.53 ,1 
103,2004,547.64 ,1 
103,2005,549.15 ,1 
103,2006,551.07 ,1 
103,2007,554.16 ,1 
103,2008,558.11 ,1 
103,2009,550.51 ,0 
103,2010,549.17 ,0 
105,1960,780.63 ,0 
105,1961,782.27 ,0 
105,1962,783.65 ,0 
105,1963,788.32 ,0 
105,1964,796.52 ,0 
105,1965,799.89 ,0 
105,1966,802.88 ,0 
105,1967,805.71 ,0 
105,1968,811.87 ,0 
105,1969,812.36 ,0 
105,1970,815.73 ,0 
105,1971,816.43 ,0 
105,1972,821.32 ,0 
105,1973,825.86 ,0 
105,1974,828.50 ,0 
105,1975,831.16 ,0 
105,1976,832.63 ,0 
105,1977,833.17 ,0 
105,1978,839.06 ,0 
105,1979,845.76 ,0 
105,1980,852.21 ,0 
105,1981,858.40 ,0 
105,1982,855.70 ,0 
105,1983,849.43 ,0 
105,1984,851.02 ,0 
105,1985,851.59 ,0 
105,1986,845.73 ,0 
105,1987,845.51 ,0 
105,1988,844.69 ,0 
105,1989,846.77 ,0 
105,1990,849.75 ,0 
105,1991,851.99 ,0 
105,1992,853.71 ,0 
105,1993,853.84 ,0 
105,1994,856.45 ,0 
105,1995,848.30 ,0 
105,1996,851.61 ,0 
105,1997,856.49 ,1 
105,1998,859.66 ,1 
105,1999,861.91 ,1 
105,2000,866.85 ,1 
105,2001,865.33 ,1 
105,2002,864.87 ,1 
105,2003,864.99 ,1 
105,2004,867.74 ,1 
105,2005,869.66 ,1 
105,2006,873.42 ,1 
105,2007,875.35 ,1 
105,2008,875.26 ,1 
105,2009,867.55 ,1 
105,2010,871.69 ,1 
111,1960,592.39 ,0 
111,1961,604.01 ,0 
111,1962,601.91 ,0 
111,1963,597.07 ,0 
111,1964,618.69 ,0 
111,1965,630.83 ,0 
111,1966,628.24 ,0 
111,1967,628.93 ,0 
111,1968,635.82 ,0 
111,1969,634.21 ,0 
111,1970,642.66 ,0 
111,1971,641.59 ,0 
111,1972,637.93 ,0 
111,1973,630.31 ,0 
111,1974,638.84 ,0 
111,1975,630.64 ,0 
111,1976,635.91 ,0 
111,1977,631.09 ,0 
111,1978,627.66 ,0 
111,1979,629.44 ,0 
111,1980,629.87 ,0 
111,1981,630.38 ,0 
111,1982,625.15 ,0 
111,1983,625.98 ,0 
111,1984,619.91 ,0 
111,1985,620.12 ,0 
111,1986,622.99 ,0 
111,1987,622.24 ,0 
111,1988,621.32 ,0 
111,1989,623.35 ,0 
111,1990,618.89 ,0 
111,1991,617.95 ,0 
111,1992,617.06 ,0 
111,1993,619.99 ,0 
111,1994,614.08 ,0 
111,1995,620.63 ,0 
111,1996,623.46 ,0 
111,1997,616.51 ,0 
111,1998,618.08 ,0 
111,1999,622.65 ,0 
111,2000,619.34 ,0 
111,2001,618.43 ,0 
111,2002,616.20 ,0 
111,2003,619.13 ,0 
111,2004,621.90 ,0 
111,2005,627.73 ,0 
111,2006,642.34 ,0 
111,2007,641.34 ,1 
111,2008,642.25 ,0 
111,2009,638.56 ,0 
111,2010,641.20 ,0 
113,1960,459.14 ,0 
113,1961,464.19 ,0 
113,1962,462.49 ,0 
113,1963,458.68 ,0 
113,1964,458.86 ,0 
113,1965,469.16 ,0 
113,1966,479.12 ,0 
113,1967,483.64 ,0 
113,1968,479.11 ,0 
113,1969,482.13 ,0 
113,1970,479.78 ,0 
113,1971,491.84 ,0 
113,1972,494.80 ,0 
113,1973,493.90 ,0 
113,1974,497.61 ,0 
113,1975,500.26 ,0 
113,1976,501.81 ,0 
113,1977,503.22 ,0 
113,1978,509.16 ,0 
113,1979,510.26 ,0 
113,1980,507.66 ,0 
113,1981,499.55 ,0 
113,1982,499.58 ,0 
113,1983,500.62 ,0 
113,1984,502.54 ,0 
113,1985,502.78 ,0 
113,1986,497.30 ,0 
113,1987,492.99 ,0 
113,1988,490.29 ,0 
113,1989,486.70 ,0 
113,1990,488.66 ,0 
113,1991,494.89 ,0 
113,1992,486.26 ,0 
113,1993,495.10 ,0 
113,1994,483.78 ,1 
113,1995,498.11 ,1 
113,1996,503.30 ,1 
113,1997,504.58 ,1 
113,1998,505.60 ,1 
113,1999,505.72 ,1 
113,2000,504.52 ,1 
113,2001,496.77 ,1 
113,2002,495.86 ,1 
113,2003,498.61 ,1 
113,2004,501.30 ,1 
113,2005,501.10 ,1 
113,2006,505.65 ,1 
113,2007,508.35 ,1 
113,2008,513.59 ,1 
113,2009,517.84 ,1 
113,2010,521.57 ,1 
114,1960,670.03 ,0 
114,1961,674.11 ,0 
114,1962,677.05 ,0 
114,1963,680.87 ,0 
114,1964,682.94 ,0 
114,1965,687.35 ,0 
114,1966,692.04 ,0 
114,1967,693.14 ,0 
114,1968,698.24 ,0 
114,1969,700.49 ,0 
114,1970,703.82 ,0 
114,1971,706.93 ,0 
114,1972,713.44 ,0 
114,1973,722.09 ,0 
114,1974,727.68 ,0 
114,1975,726.13 ,0 
114,1976,734.77 ,0 
114,1977,739.95 ,0 
114,1978,744.09 ,0 
114,1979,750.69 ,0 
114,1980,755.47 ,0 
114,1981,759.71 ,0 
114,1982,762.95 ,0 
114,1983,766.41 ,0 
114,1984,771.20 ,0 
114,1985,767.30 ,0 
114,1986,765.58 ,0 
114,1987,767.90 ,0 
114,1988,774.44 ,0 
114,1989,780.22 ,0 
114,1990,786.04 ,0 
114,1991,792.45 ,0 
114,1992,798.34 ,0 
114,1993,805.22 ,0 
114,1994,811.51 ,0 
114,1995,818.37 ,0 
114,1996,825.39 ,0 
114,1997,829.97 ,0 
114,1998,819.88 ,0 
114,1999,823.42 ,0 
114,2000,829.54 ,0 
114,2001,827.74 ,0 
114,2002,830.72 ,0 
114,2003,834.15 ,0 
114,2004,838.62 ,0 
114,2005,841.84 ,0 
114,2006,845.68 ,0 
114,2007,850.22 ,0 
114,2008,853.27 ,0 
114,2009,850.00 ,0 
114,2010,855.35 ,0 
116,1960,574.91 ,0 
116,1961,576.49 ,0 
116,1962,583.35 ,0 
116,1963,589.39 ,0 
116,1964,586.54 ,0 
116,1965,590.25 ,0 
116,1966,586.87 ,0 
116,1967,584.00 ,0 
116,1968,581.39 ,0 
116,1969,572.76 ,0 
116,1970,572.78 ,0 
116,1971,575.33 ,0 
116,1972,567.06 ,0 
116,1973,545.41 ,0 
116,1974,550.87 ,0 
116,1975,545.08 ,0 
116,1976,542.79 ,0 
116,1977,547.30 ,0 
116,1978,556.99 ,0 
116,1979,560.98 ,0 
116,1980,555.87 ,0 
116,1981,553.67 ,0 
116,1982,552.50 ,0 
116,1983,544.88 ,0 
116,1984,523.71 ,0 
116,1985,528.38 ,0 
116,1986,531.77 ,0 
116,1987,529.04 ,0 
116,1988,532.86 ,0 
116,1989,530.85 ,0 
116,1990,526.53 ,0 
116,1991,525.86 ,1 
116,1992,515.90 ,1 
116,1993,514.04 ,1 
116,1994,514.60 ,1 
116,1995,513.77 ,1 
116,1996,513.69 ,0 
116,1997,512.93 ,0 
116,1998,519.35 ,0 
116,1999,515.29 ,1 
116,2000,510.38 ,1 
116,2001,513.77 ,1 
116,2002,513.27 ,1 
116,2003,514.97 ,1 
116,2004,511.60 ,1 
116,2005,512.50 ,1 
116,2006,514.61 ,1 
116,2007,514.41 ,1 
116,2008,519.20 ,1 
116,2009,514.44 ,0 
116,2010,519.34 ,1 
117,1960,563.30 ,1 
117,1961,561.37 ,1 
117,1962,563.23 ,1 
117,1963,569.28 ,1 
117,1964,571.92 ,1 
117,1965,574.48 ,1 
117,1966,567.93 ,0 
117,1967,548.56 ,0 
117,1968,545.04 ,0 
117,1969,564.41 ,0 
117,1970,584.38 ,0 
117,1971,595.30 ,0 
117,1972,596.18 ,0 
117,1973,598.92 ,0 
117,1974,606.87 ,0 
117,1975,598.74 ,0 
117,1976,604.48 ,0 
117,1977,607.30 ,0 
117,1978,598.31 ,0 
117,1979,601.88 ,1 
117,1980,603.15 ,1 
117,1981,586.39 ,1 
117,1982,583.58 ,1 
117,1983,575.65 ,1 
117,1984,568.22 ,0 
117,1985,574.96 ,0 
117,1986,574.88 ,0 
117,1987,571.59 ,0 
117,1988,578.45 ,0 
117,1989,582.84 ,0 
117,1990,588.21 ,0 
117,1991,590.39 ,0 
117,1992,590.84 ,0 
117,1993,590.61 ,0 
117,1994,588.34 ,0 
117,1995,588.45 ,0 
117,1996,590.32 ,0 
117,1997,590.66 ,0 
117,1998,590.20 ,0 
117,1999,588.94 ,1 
117,2000,591.83 ,1 
117,2001,592.47 ,1 
117,2002,591.57 ,1 
117,2003,598.91 ,1 
117,2004,606.51 ,1 
117,2005,609.29 ,1 
117,2006,612.83 ,1 
117,2007,616.59 ,1 
117,2008,619.92 ,1 
117,2009,624.18 ,1 
117,2010,630.01 ,1 
118,1960,681.83 ,0 
118,1961,685.87 ,0 
118,1962,693.90 ,0 
118,1963,700.38 ,0 
118,1964,707.94 ,0 
118,1965,713.57 ,0 
118,1966,713.81 ,0 
118,1967,717.54 ,0 
118,1968,715.85 ,0 
118,1969,718.87 ,0 
118,1970,717.17 ,0 
118,1971,717.37 ,0 
118,1972,716.51 ,0 
118,1973,719.68 ,0 
118,1974,729.89 ,0 
118,1975,726.68 ,0 
118,1976,728.71 ,0 
118,1977,733.72 ,0 
118,1978,722.56 ,0 
118,1979,688.86 ,0 
118,1980,690.51 ,0 
118,1981,692.93 ,0 
118,1982,689.37 ,0 
118,1983,691.24 ,0 
118,1984,687.13 ,0 
118,1985,680.56 ,0 
118,1986,677.28 ,0 
118,1987,674.43 ,0 
118,1988,659.05 ,0 
118,1989,655.20 ,0 
118,1990,652.86 ,1 
118,1991,650.31 ,1 
118,1992,648.26 ,1 
118,1993,645.42 ,1 
118,1994,646.35 ,1 
118,1995,649.89 ,1 
118,1996,653.99 ,1 
118,1997,655.96 ,1 
118,1998,657.82 ,1 
118,1999,662.94 ,1 
118,2000,665.39 ,1 
118,2001,666.84 ,1 
118,2002,666.22 ,1 
118,2003,667.41 ,1 
118,2004,671.31 ,1 
118,2005,674.24 ,1 
118,2006,678.44 ,1 
118,2007,681.91 ,1 
118,2008,684.16 ,1 
118,2009,679.55 ,1 
118,2010,685.47 ,1 
119,1960,905.52 ,1 
119,1961,904.50 ,1 
119,1962,909.69 ,1 
119,1963,911.91 ,1 
119,1964,918.52 ,1 
119,1965,925.44 ,1 
119,1966,926.84 ,1 
119,1967,930.85 ,1 
119,1968,936.03 ,1 
119,1969,941.10 ,1 
119,1970,945.40 ,1 
119,1971,948.45 ,1 
119,1972,949.92 ,1 
119,1973,954.71 ,1 
119,1974,958.10 ,1 
119,1975,957.33 ,1 
119,1976,961.22 ,1 
119,1977,962.53 ,1 
119,1978,964.22 ,1 
119,1979,965.53 ,1 
119,1980,967.94 ,1 
119,1981,966.46 ,1 
119,1982,964.76 ,1 
119,1983,966.43 ,1 
119,1984,969.04 ,1 
119,1985,971.12 ,1 
119,1986,973.32 ,1 
119,1987,974.60 ,1 
119,1988,977.33 ,1 
119,1989,981.06 ,1 
119,1990,984.47 ,1 
119,1991,986.09 ,1 
119,1992,987.03 ,1 
119,1993,987.58 ,1 
119,1994,989.89 ,1 
119,1995,992.47 ,1 
119,1996,995.36 ,1 
119,1997,999.03 ,1 
119,1998,1002.30 ,1 
119,1999,1006.20 ,1 
119,2000,1009.30 ,1 
119,2001,1010.50 ,1 
119,2002,1009.90 ,1 
119,2003,1009.80 ,1 
119,2004,1011.60 ,1 
119,2005,1013.40 ,1 
119,2006,1016.60 ,1 
119,2007,1020.20 ,1 
119,2008,1021.60 ,1 
119,2009,1017.50 ,1 
119,2010,1018.70 ,1 
120,1960,927.76 ,1 
120,1961,933.05 ,1 
120,1962,935.02 ,1 
120,1963,937.98 ,1 
120,1964,942.11 ,1 
120,1965,946.48 ,1 
120,1966,949.40 ,1 
120,1967,954.63 ,1 
120,1968,956.03 ,1 
120,1969,959.62 ,1 
120,1970,960.87 ,1 
120,1971,965.64 ,1 
120,1972,970.00 ,1 
120,1973,973.69 ,1 
120,1974,976.81 ,1 
120,1975,981.17 ,1 
120,1976,986.33 ,1 
120,1977,989.96 ,1 
120,1978,993.36 ,1 
120,1979,997.28 ,1 
120,1980,1001.40 ,1 
120,1981,1002.60 ,1 
120,1982,1002.30 ,1 
120,1983,1005.80 ,1 
120,1984,1011.20 ,1 
120,1985,1016.10 ,1 
120,1986,1019.70 ,1 
120,1987,1021.00 ,1 
120,1988,1020.30 ,1 
120,1989,1020.90 ,1 
120,1990,1022.50 ,1 
120,1991,1025.10 ,1 
120,1992,1027.90 ,1 
120,1993,1030.10 ,1 
120,1994,1034.50 ,1 
120,1995,1038.00 ,1 
120,1996,1042.50 ,1 
120,1997,1047.20 ,1 
120,1998,1049.30 ,1 
120,1999,1050.60 ,1 
120,2000,1053.10 ,1 
120,2001,1054.60 ,1 
120,2002,1055.60 ,1 
120,2003,1055.90 ,1 
120,2004,1059.20 ,1 
120,2005,1061.10 ,1 
120,2006,1062.70 ,1 
120,2007,1064.30 ,1 
120,2008,1063.10 ,1 
120,2009,1060.20 ,1 
120,2010,1059.60 ,1 
121,1960,493.51 ,0 
121,1961,493.59 ,0 
121,1962,493.64 ,0 
121,1963,493.63 ,0 
121,1964,498.96 ,0 
121,1965,495.75 ,0 
121,1966,500.51 ,0 
121,1967,496.82 ,0 
121,1968,495.35 ,0 
121,1969,497.53 ,0 
121,1970,497.85 ,0 
121,1971,494.39 ,0 
121,1972,495.17 ,0 
121,1973,492.38 ,0 
121,1974,496.19 ,0 
121,1975,495.30 ,0 
121,1976,497.26 ,0 
121,1977,497.88 ,0 
121,1978,499.83 ,0 
121,1979,499.81 ,0 
121,1980,495.10 ,0 
121,1981,500.75 ,0 
121,1982,502.09 ,0 
121,1983,496.70 ,0 
121,1984,503.57 ,0 
121,1985,507.17 ,0 
121,1986,509.27 ,0 
121,1987,508.58 ,0 
121,1988,513.62 ,0 
121,1989,515.47 ,0 
121,1990,517.57 ,0 
121,1991,521.30 ,1 
121,1992,522.85 ,1 
121,1993,524.15 ,1 
121,1994,529.56 ,1 
121,1995,530.48 ,1 
121,1996,533.19 ,1 
121,1997,535.64 ,1 
121,1998,536.16 ,1 
121,1999,538.06 ,1 
121,2000,541.68 ,1 
121,2001,544.03 ,1 
121,2002,541.84 ,0 
121,2003,543.46 ,0 
121,2004,545.87 ,0 
121,2005,547.20 ,0 
121,2006,548.50 ,1 
121,2007,549.94 ,1 
121,2008,554.01 ,1 
121,2009,556.51 ,1 
121,2010,559.20 ,1 
123,1960,687.37 ,0 
123,1961,686.18 ,0 
123,1962,702.17 ,0 
123,1963,704.14 ,0 
123,1964,701.68 ,0 
123,1965,699.53 ,0 
123,1966,701.92 ,0 
123,1967,749.95 ,0 
123,1968,806.83 ,0 
123,1969,826.55 ,0 
123,1970,836.22 ,0 
123,1971,833.57 ,0 
123,1972,839.20 ,0 
123,1973,819.79 ,0 
123,1974,826.28 ,0 
123,1975,843.34 ,0 
123,1976,856.88 ,0 
123,1977,852.49 ,0 
123,1978,843.16 ,0 
123,1979,841.76 ,0 
123,1980,841.97 ,0 
123,1981,852.07 ,0 
123,1982,857.44 ,0 
123,1983,867.45 ,0 
123,1984,877.81 ,0 
123,1985,886.22 ,0 
123,1986,883.94 ,0 
123,1987,876.58 ,0 
123,1988,878.70 ,0 
123,1989,886.09 ,0 
123,1990,882.07 ,0 
123,1991,883.83 ,0 
123,1992,887.67 ,0 
123,1993,889.58 ,0 
123,1994,890.15 ,0 
123,1995,892.79 ,0 
123,1996,894.60 ,0 
123,1997,900.12 ,0 
123,1998,902.88 ,0 
123,1999,902.92 ,0 
123,2000,907.97 ,0 
123,2001,914.52 ,0 
123,2002,916.02 ,0 
123,2003,914.89 ,0 
123,2004,916.44 ,0 
123,2005,918.23 ,0 
123,2006,921.10 ,0 
123,2007,924.88 ,0 
123,2008,934.01 ,0 
123,2009,932.29 ,0 
123,2010,932.29 ,0 
124,1960,523.36 ,0 
124,1961,526.78 ,0 
124,1962,528.72 ,0 
124,1963,534.56 ,0 
124,1964,539.33 ,0 
124,1965,546.68 ,0 
124,1966,549.71 ,0 
124,1967,552.35 ,0 
124,1968,556.67 ,0 
124,1969,559.34 ,0 
124,1970,567.38 ,0 
124,1971,565.10 ,0 
124,1972,563.14 ,1 
124,1973,567.13 ,1 
124,1974,567.70 ,1 
124,1975,568.83 ,1 
124,1976,570.76 ,1 
124,1977,571.47 ,0 
124,1978,575.97 ,0 
124,1979,576.36 ,0 
124,1980,582.73 ,0 
124,1981,586.94 ,0 
124,1982,589.85 ,0 
124,1983,592.97 ,0 
124,1984,594.49 ,0 
124,1985,598.43 ,0 
124,1986,600.45 ,0 
124,1987,603.41 ,0 
124,1988,607.56 ,1 
124,1989,609.33 ,1 
124,1990,610.76 ,1 
124,1991,612.94 ,1 
124,1992,617.76 ,1 
124,1993,616.97 ,1 
124,1994,618.12 ,1 
124,1995,620.40 ,1 
124,1996,622.50 ,1 
124,1997,620.86 ,1 
124,1998,620.76 ,1 
124,1999,621.88 ,0 
124,2000,623.77 ,0 
124,2001,623.66 ,0 
124,2002,624.92 ,0 
124,2003,627.85 ,0 
124,2004,633.20 ,0 
124,2005,638.82 ,0 
124,2006,643.02 ,0 
124,2007,646.75 ,0 
124,2008,646.53 ,1 
124,2009,648.25 ,1 
124,2010,650.51 ,1 
125,1960,744.45 ,1 
125,1961,751.76 ,1 
125,1962,756.88 ,1 
125,1963,762.05 ,1 
125,1964,763.56 ,1 
125,1965,769.36 ,1 
125,1966,773.67 ,1 
125,1967,778.95 ,1 
125,1968,782.73 ,0 
125,1969,788.02 ,0 
125,1970,791.38 ,0 
125,1971,797.81 ,0 
125,1972,799.56 ,0 
125,1973,802.15 ,0 
125,1974,801.92 ,0 
125,1975,800.90 ,0 
125,1976,799.97 ,0 
125,1977,798.60 ,0 
125,1978,805.42 ,0 
125,1979,807.42 ,0 
125,1980,806.16 ,0 
125,1981,812.68 ,0 
125,1982,815.65 ,0 
125,1983,808.87 ,0 
125,1984,809.40 ,0 
125,1985,812.10 ,0 
125,1986,813.52 ,0 
125,1987,809.63 ,0 
125,1988,793.22 ,0 
125,1989,792.72 ,0 
125,1990,798.46 ,0 
125,1991,805.41 ,0 
125,1992,811.23 ,0 
125,1993,814.49 ,0 
125,1994,815.25 ,1 
125,1995,814.95 ,1 
125,1996,815.69 ,1 
125,1997,819.94 ,1 
125,1998,825.04 ,1 
125,1999,826.91 ,1 
125,2000,827.66 ,1 
125,2001,826.34 ,1 
125,2002,826.69 ,1 
125,2003,828.99 ,1 
125,2004,834.45 ,1 
125,2005,839.64 ,1 
125,2006,846.10 ,1 
125,2007,855.85 ,1 
125,2008,864.39 ,1 
125,2009,865.14 ,1 
125,2010,868.28 ,1 
126,1960,740.69 ,1 
126,1961,744.93 ,1 
126,1962,750.05 ,0 
126,1963,750.80 ,1 
126,1964,754.30 ,1 
126,1965,756.26 ,1 
126,1966,761.49 ,1 
126,1967,762.39 ,1 
126,1968,759.96 ,0 
126,1969,760.91 ,0 
126,1970,763.80 ,0 
126,1971,765.11 ,0 
126,1972,765.16 ,0 
126,1973,767.62 ,0 
126,1974,773.71 ,0 
126,1975,774.32 ,0 
126,1976,773.54 ,0 
126,1977,771.24 ,0 
126,1978,768.86 ,0 
126,1979,771.89 ,0 
126,1980,772.37 ,1 
126,1981,776.83 ,1 
126,1982,773.82 ,1 
126,1983,758.91 ,1 
126,1984,761.66 ,1 
126,1985,762.14 ,1 
126,1986,769.42 ,1 
126,1987,774.89 ,1 
126,1988,763.62 ,1 
126,1989,749.05 ,1 
126,1990,741.71 ,1 
126,1991,741.86 ,1 
126,1992,739.50 ,0 
126,1993,742.28 ,1 
126,1994,752.52 ,1 
126,1995,758.98 ,1 
126,1996,759.72 ,1 
126,1997,764.65 ,1 
126,1998,762.33 ,1 
126,1999,761.66 ,1 
126,2000,763.07 ,1 
126,2001,761.88 ,1 
126,2002,765.45 ,1 
126,2003,768.14 ,1 
126,2004,771.80 ,1 
126,2005,777.25 ,1 
126,2006,783.59 ,1 
126,2007,791.05 ,1 
126,2008,799.35 ,1 
126,2009,799.13 ,1 
126,2010,806.48 ,1 
127,1960,653.91 ,1 
127,1961,656.04 ,1 
127,1962,657.38 ,1 
127,1963,660.93 ,1 
127,1964,661.11 ,1 
127,1965,663.11 ,0 
127,1966,664.40 ,0 
127,1967,666.62 ,0 
127,1968,668.53 ,0 
127,1969,670.19 ,0 
127,1970,671.01 ,0 
127,1971,673.42 ,0 
127,1972,675.86 ,0 
127,1973,681.55 ,0 
127,1974,682.20 ,0 
127,1975,684.78 ,0 
127,1976,690.39 ,0 
127,1977,693.03 ,0 
127,1978,695.26 ,0 
127,1979,697.94 ,0 
127,1980,700.16 ,0 
127,1981,700.73 ,0 
127,1982,701.50 ,0 
127,1983,700.58 ,0 
127,1984,690.22 ,0 
127,1985,679.90 ,0 
127,1986,680.55 ,0 
127,1987,682.09 ,1 
127,1988,685.99 ,1 
127,1989,689.43 ,1 
127,1990,689.91 ,1 
127,1991,686.90 ,1 
127,1992,684.87 ,1 
127,1993,684.65 ,1 
127,1994,686.66 ,1 
127,1995,688.96 ,1 
127,1996,692.39 ,1 
127,1997,695.22 ,1 
127,1998,692.44 ,1 
127,1999,693.30 ,1 
127,2000,695.47 ,1 
127,2001,696.21 ,1 
127,2002,697.70 ,1 
127,2003,700.51 ,1 
127,2004,705.01 ,1 
127,2005,707.78 ,1 
127,2006,711.07 ,1 
127,2007,715.73 ,1 
127,2008,718.10 ,1 
127,2009,717.56 ,1 
127,2010,723.23 ,1 
131,1960,777.01 ,0 
131,1961,781.59 ,0 
131,1962,787.27 ,0 
131,1963,792.58 ,0 
131,1964,798.64 ,0 
131,1965,806.25 ,0 
131,1966,811.00 ,0 
131,1967,818.91 ,0 
131,1968,827.84 ,0 
131,1969,830.84 ,0 
131,1970,843.60 ,0 
131,1971,850.45 ,0 
